"","Report Name","Document comment Annotator 1","Document comment Annotator 2","Document-level expert adjudication requested by at least 1 annotator","Expert ID 1.g1","Expert ID 2.g1","Expert document comment.g1","started.g1","ended.g1","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","row_expert_requested_by_at_least_one_annotator_or_disagreement","Value correct (Yes/No) Ann 1","Value corrected Ann 1","Corrected page Ann 1","Value correct (Yes/No) Ann 2","Value corrected Ann 2","Corrected page Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Unit correct (Yes/No) Ann 1","Unit corrected Ann 1","Unit correct (Yes/No) Ann 2","Unit corrected Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Comment Ann1","Comment Ann2","Page corrected (fill in if necessary).g1","Expert comment.g1","Unclear record (Yes/No).g1","true_value.g1","true_unit.g1","true_page.g1","Expert ID 1.g2","Expert ID 2.g2","Expert document comment.g2","started.g2","ended.g2","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Page corrected (fill in if necessary).g2","Expert comment.g2","Unclear record (Yes/No).g2","true_value.g2","true_unit.g2","true_page.g2","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page","at_least_one_group_flagged_unclear","Value Ann 1","Value Ann 2","Unit Ann 1","Unit Ann 2","row_disagreement_value_unit_page_or_unclear"
"40","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","360",NA,2017,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"41","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","361","16",2018,"3",10.3,"million metric tons CO2","No","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10.3,10.3,"million metric tons CO2","million metric tons CO2",FALSE
"42","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","362","16",2019,"3",8.7,"million metric tons CO2","No","Yes",NA,"65","Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8.7,8.7,"million metric tons CO2","million metric tons CO2",FALSE
"43","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","363","67",2019,"3",8.7,"m metric t CO2","No","Yes",NA,"65","Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8.7,8.7,"m metric t CO2","m metric t CO2",FALSE
"44","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","364",NA,2020,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"45","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","365",NA,2021,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"46","vital energy inc_2019_report.pdf",NA,NA,"No","14.0","12.0","Report is uniper, is this vital energy?","17:09:00","17:11:00","366",NA,2022,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","company name is uniper. footnotes on scope 1 describe limitations of the reporting, but quantity affected by that is relatively small","15:14:00","15:17:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"47","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","302",NA,2013,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"48","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","303",NA,2014,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"49","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","304",NA,2015,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"50","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","305",NA,2016,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"51","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","306",NA,2017,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"52","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","307",NA,2018,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"53","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","308","39",2019,"1",43598,"CO2-eq t","No","No",3598,NA,"No",3598,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,"first digit refers to a footnote of Scope 1",NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3598,3598,"CO2-eq t","CO2-eq t",FALSE
"54","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","309","39",2020,"1",4417,"CO2-eq t","No","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4417,4417,"CO2-eq t","CO2-eq t",FALSE
"55","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","310","39",2021,"1",5894,"CO2-eq t","No","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5894,5894,"CO2-eq t","CO2-eq t",FALSE
"56","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","311",NA,2022,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"57","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","312",NA,2013,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"58","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","313",NA,2014,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"59","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","314",NA,2015,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"60","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","315",NA,2016,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"61","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","316",NA,2017,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"62","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","317",NA,2018,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"63","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","318","39",2019,"2mb",610,"CO2-eq t","Yes","No",10347,NA,"No",NA,NA,"Ann1",NA,NA,"Yes",NA,"No",NA,"Ann1",NA,NA,"first digit refers to a footnote of Scope 2; last three digits behind the comma ignored","The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,"footnote indicates that this is the mb value","No",10347,"CO2-eq t","39","13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",10347,"CO2-eq t","39",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10347,NA,"CO2-eq t",NA,FALSE
"64","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","319","39",2020,"2mb",12296,"CO2-eq t","Yes","Yes",NA,NA,"No",NA,NA,"Ann1",NA,NA,"Yes",NA,"No",NA,"Ann1",NA,NA,NA,"The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,"footnote indicates that this is the mb value","No",12296,"CO2-eq t","39","13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",12296,"CO2-eq t","39",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,12296,NA,"CO2-eq t",NA,FALSE
"65","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","320","39",2021,"2mb",1168,"CO2-eq t","Yes","Yes",NA,NA,"No",NA,NA,"Ann1",NA,NA,"Yes",NA,"No",NA,"Ann1",NA,NA,NA,"The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,"footnote indicates that this is the mb value","No",1168,"CO2-eq t","39","13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",1168,"CO2-eq t","39",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1168,NA,"CO2-eq t",NA,FALSE
"66","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","321",NA,2022,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"67","varta ag_2021_report.pdf","We ignored the following description during annotation, judging that it is not relevant (p. 40): Some minor non-production facilities have been excluded from the inventory boundary over the reporting period FY19-21, due to lack of data. For FY19, there is no emission data for the refrigerants from the production sites Brasov  and Batam.",NA,"Yes","11.0","14.0","we concur with the annotator comment that missing data for the mentioned production facilities can be ignored","16:20:59","16:28:00","322",NA,2013,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","12.0","we consider the missing values for facilities minor, yet it is important to note and take into account for the development","15:22:00","15:29:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
