"report_name","document_comment_1","document_comment_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","ID","page_used","llm_year","llm_scope","llm_value","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","llm_unit","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","corrected_page_1","corrected_page_2","comment_1","comment_2"
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","895",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","896",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","897",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","898",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","899","99",2022,"1",34327,"Yes","Yes",NA,NA,"MT CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","900",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","901",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","902",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","903",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","904",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","905",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","906",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","907",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","908",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","909","99",2022,"2mb",42234,"Yes","Yes",NA,NA,"MT CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","910",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","911",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","912",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","913",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","914",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","915",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","916",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","917",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","918",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","Yes","919",NA,2022,"2lb",NA,"No",NA,46637,NA,NA,"No",NA,"MtCO2e",NA,"101",NA,"Was in auditor statement and thus not captured by LLM",NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","920",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","921",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","922",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","923",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","924",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","925",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","926",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","927",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","928",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","929","99",2022,"3",35119419,"Yes","Yes",NA,NA,"MT CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"acuity brands inc_2022_report.pdf","This report covers fiscal 2022 results, and includes estimates and assumptions collected from September 1, 2021 to 31.08.2022 --> Is the report then correct? Is it for 2022?",NA,"Yes","No","x_101_2022_1",NA,2022,"1",NA,"No","No",34327,34327,NA,"No","No","MtCO2e","MtCO2e","101","101","Was in auditor statement and thus not captured by LLM",NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","521",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","522",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","523",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","524",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","525",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","526",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","527",NA,2019,"1",NA,"No","No",NA,2071,NA,"No","No",NA,"tonnes CO2e",NA,"73",NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","528","73",2020,"1",1910,"Yes","Yes",NA,NA,"tonnes CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","529","73",2021,"1",2041,"Yes","Yes",NA,NA,"tonnes CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","530",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","531",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","532",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","533",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","534",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","535",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","536",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","537",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","538","73",2020,"2mb",4250,NA,"Yes",NA,NA,"tonnes CO2e",NA,"Yes",NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","539","73",2021,"2mb",4087,NA,"Yes",NA,NA,"tonnes CO2e",NA,"Yes",NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","540",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","541",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","542",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","543",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","544",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","545",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","546",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","547",NA,2019,"2lb",NA,"No","No",NA,3979,NA,"No","No",NA,"tonnes CO2e",NA,"73",NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","548","73",2020,"2lb",3395,"Yes","Yes",NA,NA,"tonnes CO2e","Yes",NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","549","73",2021,"2lb",3709,"Yes","Yes",NA,NA,"tonnes CO2e","Yes",NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","550",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","551",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","552",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","553",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","554",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","555",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","556",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","557",NA,2019,"3",NA,"No","No",NA,23132,NA,"No","No",NA,"tonnes CO2e",NA,"73",NA,"""This year, categories 3, 4, 6 and 9 were included."" - One might argue that these tallies are incomplete and not what we are interested in because other categories are missing?"
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","558","73",2020,"3",19860,"Yes","Yes",NA,NA,"tonnes CO2e","Yes","Yes",NA,NA,NA,NA,NA,"""This year, categories 3, 4, 6 and 9 were included."" - One might argue that these tallies are incomplete and not what we are interested in because other categories are missing?"
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","Yes","559","73",2021,"3",22961,"Yes","Yes",NA,NA,"tonnes CO2e","Yes","Yes",NA,NA,NA,NA,NA,"""This year, categories 3, 4, 6 and 9 were included."" - One might argue that these tallies are incomplete and not what we are interested in because several other categories are not used by addtech for their calculations?"
"addtech_2022_report.pdf",NA,"Sustainability Report for period 2021-04-01 – 2022-03-31 -> this is year 2021 in my interpretation","No","No","560",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1050",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1051",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1052",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1053",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1054",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1055",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1056","47",2019,"1",42.8,"No","No",NA,170.8,"tonnes","No","No",NA,"tonnes",NA,"50",NA,"Value extracted only for company vehicles"
"aixtron_2020_report.pdf",NA,NA,"No","Yes","1057","50",2019,"1",170.8,"No","Yes",NA,NA,"tonnes","No","Yes",NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1058","47",2020,"1",40,"No","No",NA,322.84,"tonnes","No","No",NA,"tonnes",NA,"50",NA,"Value extracted only for company vehicles"
"aixtron_2020_report.pdf",NA,NA,"No","Yes","1059","50",2020,"1",322.84,"No","Yes",NA,NA,"tonnes","No","Yes",NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1060",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1061",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1062",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aixtron_2020_report.pdf",NA,NA,"No","No","1063",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
