"Report Name","Document comment Annotator 1","Document comment Annotator 2","Expert document comment.g1","Expert document comment.g2","Document-level expert adjudication requested by at least 1 annotator","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","Value Ann 1","Value Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit Ann 1","Unit Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Corrected page Ann 1","Corrected page Ann 2","Page corrected (fill in if necessary).g1","Page corrected (fill in if necessary).g2","Comment Ann1","Comment Ann2","Expert comment.g1","Expert comment.g2","Unclear record (Yes/No).g1","Unclear record (Yes/No).g2","row_disagreement_value_unit_page_or_unclear","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page"
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","35",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","36",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","37",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","38",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","39","68",2019,"3",140,"tCO2e",6612,NA,"Neither",NA,"2. WV: Extracted value is not related to the whole company","Ann2",NA,"2. WV: Extracted value is not related to the whole company","tCO2e",NA,"Ann1",NA,NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company","69",NA,NA,NA,NA,NA,"For Scope 3 emissions, PF and operations emissions need to be aggregated",NA,"No","No",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","40","69",2019,"3",869,"tCO2e",6612,NA,"Neither",NA,"2. WV: Extracted value is not related to the whole company","Ann2",NA,"2. WV: Extracted value is not related to the whole company","tCO2e",NA,"Ann1",NA,NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,NA,"For Scope 3 emissions, PF and operations emissions need to be aggregated",NA,"No","No",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","41","68",2020,"3",76,"tCO2e",6752,NA,"Neither",NA,"2. WV: Extracted value is not related to the whole company","Ann2",NA,"2. WV: Extracted value is not related to the whole company","tCO2e",NA,"Ann1",NA,NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company","69",NA,NA,NA,NA,NA,"For Scope 3 emissions, PF and operations emissions need to be aggregated",NA,"No","No",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","42","69",2020,"3",533,"tCO2e",6752,NA,"Neither",NA,"2. WV: Extracted value is not related to the whole company","Ann2",NA,"2. WV: Extracted value is not related to the whole company","tCO2e",NA,"Ann1",NA,NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,NA,"For Scope 3 emissions, PF and operations emissions need to be aggregated",NA,"No","No",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","43",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"sps commerce inc_2020_report.pdf",NA,"p. 66: ""CO 2 emissions are reported separately for the real estate and services segments, as emissions from the services segment (see pp. 69–70) are negligible compared with 
the emissions from the property portfolio (8.8% of total emissions in the reporting year)."" Total CO2 emissions from all segments were not been calculated in this report.","Portfolio emissions and emissions from operations (services) are stated separately, extracted value of 0 was explicitly stated and correct (if we would deem it believable). For scope 3 emissions, portfolio and operations emissions need to be aggregated, so neither of the (2) values are correct",NA,"No","44",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","561",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","562",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","563",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","564",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","565","27",2017,"1",81077,"metric tons CO2 equivalents",81077,81077,NA,NA,NA,NA,NA,NA,"metric tons CO2 equivalents","metric tons CO2 equivalents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","566","26",2018,"1",470,"metric tons CO2 equivalents per CHF million revenu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","27.0",NA,NA,"Refers to ""Water intensity""",NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","567","27",2018,"1",109577,"metric tons CO2 equivalents",109577,109577,NA,NA,NA,NA,NA,NA,"metric tons CO2 equivalents","metric tons CO2 equivalents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","568","26",2019,"1",441.1,"metric tons CO2 equivalents per CHF million revenu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","27.0",NA,NA,"Refers to ""Water intensity""",NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"autoneum holding_2019_report.pdf",NA,"p 27 important footnote i dont understand and that determiens whether emissions are correct: Emission factor sources: ecoinvent, IEA and Defra.","emission factor sources are specifiyng the methdology and the sources are standard, recognized entities","Fine with us","Yes","569","27",2019,"1",116274,"metric tons CO2 equivalents",116274,116274,NA,NA,NA,NA,NA,NA,"metric tons CO2 equivalents","metric tons CO2 equivalents",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
